Type,ID,Name,Subgroup,n,Mean (SE),KW test Padj,Dunn's test Padj (MARD vs MOD),Dunn's test Padj (MARD vs SIDD),Dunn's test Padj (MOD vs SIDD),Dunn's test Padj (MARD vs SIRD),Dunn's test Padj (MOD vs SIRD),Dunn's test Padj (SIDD vs SIRD)
MTB,MP0174,Isovelarylcarnitine,MARD,268,-2.56 (0.04),,,,,,,
MTB,MP0174,Isovelarylcarnitine,MOD,140,-2.52 (0.06),,,,,,,
MTB,MP0174,Isovelarylcarnitine,SIRD,80,-2.47 (0.07),,,,,,,
MTB,MP0175,L-Arginine,SIDD,242,5.69 (0.05),0.580477928820675,0.678188918091337,0.926875513815724,0.719699888478246,0.804947086158067,0.811096683318993,0.898551532753219
MTB,MP0175,L-Arginine,MARD,268,5.76 (0.04),,,,,,,
MTB,MP0175,L-Arginine,MOD,140,5.63 (0.07),,,,,,,
MTB,MP0175,L-Arginine,SIRD,80,5.72 (0.06),,,,,,,
MTB,MP0176,L-Isoleucine ,SIDD,242,5.74 (0.04),0.0212048302002461,0.0605776402226668,0.655330076006507,0.118976390968224,0.0105224878688174,0.261285106198634,0.016098819642139
MTB,MP0176,L-Isoleucine ,MARD,268,5.71 (0.03),,,,,,,
MTB,MP0176,L-Isoleucine ,MOD,140,5.8 (0.05),,,,,,,
MTB,MP0176,L-Isoleucine ,SIRD,80,5.93 (0.05),,,,,,,
MTB,MP0177,Lactulose,SIDD,242,-1.03 (0.06),0.929167987373789,1.0,0.958160097348592,0.979751749266441,1.0,1.0,1.0
MTB,MP0177,Lactulose,MARD,268,-1 (0.05),,,,,,,
MTB,MP0177,Lactulose,MOD,140,-0.91 (0.03),,,,,,,
MTB,MP0177,Lactulose,SIRD,80,-0.86 (0.04),,,,,,,
MTB,MP0178,Lauroylcarnitine,SIDD,242,-3.17 (0.04),0.995589679622004,0.988152135006356,1.0,1.0,1.0,1.0,1.0
MTB,MP0178,Lauroylcarnitine,MARD,268,-3.18 (0.04),,,,,,,
MTB,MP0178,Lauroylcarnitine,MOD,140,-3.14 (0.05),,,,,,,
MTB,MP0178,Lauroylcarnitine,SIRD,80,-3.18 (0.06),,,,,,,
MTB,MP0179,Lithocholic acid,SIDD,242,-4.3 (0.1),0.123000461584442,0.309966448867138,0.353159033947624,0.715582073197941,0.157535068492238,0.0669761532843214,0.041951595874374
MTB,MP0179,Lithocholic acid,MARD,268,-4.21 (0.1),,,,,,,
MTB,MP0179,Lithocholic acid,MOD,140,-4.19 (0.11),,,,,,,
MTB,MP0179,Lithocholic acid,SIRD,80,-3.81 (0.12),,,,,,,
MTB,MP0180,m-Aminobenzoic acid,SIDD,242,-3.49 (0.05),0.226730867573724,0.175918865483522,0.319647356936195,0.642309197281206,0.263203284632611,0.802013062830717,0.844895901585638
MTB,MP0180,m-Aminobenzoic acid,MARD,268,-3.56 (0.04),,,,,,,
MTB,MP0180,m-Aminobenzoic acid,MOD,140,-3.42 (0.06),,,,,,,
MTB,MP0180,m-Aminobenzoic acid,SIRD,80,-3.45 (0.08),,,,,,,
MTB,MP0181,Maleic acid,SIDD,242,-3.1 (0.09),0.787441034701504,0.818141595460022,0.974191539217313,1.0,0.73428574282844,1.0,0.610764153420818
MTB,MP0181,Maleic acid,MARD,268,-3.1 (0.08),,,,,,,
MTB,MP0181,Maleic acid,MOD,140,-3 (0.08),,,,,,,
MTB,MP0181,Maleic acid,SIRD,80,-3.01 (0.13),,,,,,,
MTB,MP0182,Malonic acid,SIDD,242,-0.22 (0.05),0.7636838456785,0.99309776941616,0.866475808903583,1.0,0.870264264296567,1.0,0.854863742155917
MTB,MP0182,Malonic acid,MARD,268,-0.18 (0.05),,,,,,,
MTB,MP0182,Malonic acid,MOD,140,-0.19 (0.06),,,,,,,
MTB,MP0182,Malonic acid,SIRD,80,-0.18 (0.07),,,,,,,
MTB,MP0183,Malonylcarnitine,SIDD,242,-5.64 (0.03),0.0006939984522619,0.0197210793820759,0.0008024357783676,0.450576345946459,0.416256975373937,0.0138631690052486,0.0011317343199911
MTB,MP0183,Malonylcarnitine,MARD,268,-5.51 (0.03),,,,,,,
MTB,MP0183,Malonylcarnitine,MOD,140,-5.61 (0.04),,,,,,,
MTB,MP0183,Malonylcarnitine,SIRD,80,-5.46 (0.04),,,,,,,
MTB,MP0184,Mandelic acid,SIDD,242,-1.63 (0.04),0.246459377956573,0.254197501636374,0.936724583387539,0.107911175998275,0.72013178553649,0.140807449632693,0.850502686976489
MTB,MP0184,Mandelic acid,MARD,268,-1.6 (0.03),,,,,,,
MTB,MP0184,Mandelic acid,MOD,140,-1.73 (0.05),,,,,,,
MTB,MP0184,Mandelic acid,SIRD,80,-1.62 (0.08),,,,,,,
MTB,MP0185,N-Acetylglutamine,SIDD,242,-2.3 (0.07),0.496185440179918,0.875986193483385,0.409666701378022,0.68158212021555,0.772265734459753,0.904719514551133,0.921329890495785
MTB,MP0185,N-Acetylglutamine,MARD,268,-2.32 (0.06),,,,,,,
MTB,MP0185,N-Acetylglutamine,MOD,140,-2.63 (0.12),,,,,,,
MTB,MP0185,N-Acetylglutamine,SIRD,80,-2.51 (0.19),,,,,,,
MTB,MP0186,Nonanoic acid,SIDD,242,-2.11 (0.02),0.371048511395993,0.418692046019392,0.511370072227994,0.517806106852398,0.672789267694465,0.859579455368201,0.325811743096008
MTB,MP0186,Nonanoic acid,MARD,268,-2.11 (0.01),,,,,,,
MTB,MP0186,Nonanoic acid,MOD,140,-2.07 (0.02),,,,,,,
MTB,MP0186,Nonanoic acid,SIRD,80,-2.07 (0.02),,,,,,,
MTB,MP0187,Ortho-Hydroxyphenylacetic acid,SIDD,242,-2.39 (0.03),0.919498859544684,1.0,0.875685903954255,0.924983180852677,1.0,1.0,1.0
MTB,MP0187,Ortho-Hydroxyphenylacetic acid,MARD,268,-2.36 (0.04),,,,,,,
MTB,MP0187,Ortho-Hydroxyphenylacetic acid,MOD,140,-2.42 (0.05),,,,,,,
MTB,MP0187,Ortho-Hydroxyphenylacetic acid,SIRD,80,-2.37 (0.07),,,,,,,
MTB,MP0188,Oxoadipic acid,SIDD,242,-3.17 (0.06),0.0993763367988716,0.920254479262825,0.219182022259538,0.317602850270594,0.170796585750058,0.142113527032716,0.023854390660985
MTB,MP0188,Oxoadipic acid,MARD,268,-3.06 (0.05),,,,,,,
MTB,MP0188,Oxoadipic acid,MOD,140,-3.08 (0.07),,,,,,,
MTB,MP0188,Oxoadipic acid,SIRD,80,-2.95 (0.08),,,,,,,
MTB,MP0189,p-Hydroxymandelic acid,SIDD,242,-3.96 (0.06),0.843317495608982,0.976637133934673,0.862621106275043,0.792448855613496,1.0,1.0,1.0
MTB,MP0189,p-Hydroxymandelic acid,MARD,268,-3.9 (0.06),,,,,,,
MTB,MP0189,p-Hydroxymandelic acid,MOD,140,-3.94 (0.08),,,,,,,
MTB,MP0189,p-Hydroxymandelic acid,SIRD,80,-3.81 (0.1),,,,,,,
MTB,MP0190,p-Hydroxyphenylacetic acid,SIDD,242,-2.6 (0.14),0.580477928820675,0.692757285400757,0.93699028647745,0.7862474487655,0.615534635784925,0.922252648821328,0.782164539577025
MTB,MP0190,p-Hydroxyphenylacetic acid,MARD,268,-2.28 (0.12),,,,,,,
MTB,MP0190,p-Hydroxyphenylacetic acid,MOD,140,-2.32 (0.16),,,,,,,
MTB,MP0190,p-Hydroxyphenylacetic acid,SIRD,80,-2.54 (0.23),,,,,,,
MTB,MP0191,Palmitelaidic acid,SIDD,242,-3.29 (0.13),0.10821464541474,0.39157923838634,0.570550855694902,0.301056212557014,0.0595183626470462,0.248102990409208,0.0427224065948991
MTB,MP0191,Palmitelaidic acid,MARD,268,-3.23 (0.13),,,,,,,
MTB,MP0191,Palmitelaidic acid,MOD,140,-3.1 (0.18),,,,,,,
MTB,MP0191,Palmitelaidic acid,SIRD,80,-2.69 (0.2),,,,,,,
MTB,MP0192,Palmitic acid,SIDD,242,6.89 (0.02),0.346515071641982,0.852447697464183,0.257595945376025,0.394715794521001,0.766590318841499,0.775472265755997,0.91529011706348
MTB,MP0192,Palmitic acid,MARD,268,6.84 (0.02),,,,,,,
MTB,MP0192,Palmitic acid,MOD,140,6.85 (0.03),,,,,,,
MTB,MP0192,Palmitic acid,SIRD,80,6.87 (0.04),,,,,,,
MTB,MP0193,Pentadecanoic acid,SIDD,242,-2.72 (0.05),0.402469830609538,0.690491570848324,0.370965758403104,0.952238627416042,0.976582613032854,0.50380304674057,0.454771356842724
MTB,MP0193,Pentadecanoic acid,MARD,268,-2.64 (0.04),,,,,,,
MTB,MP0193,Pentadecanoic acid,MOD,140,-2.73 (0.07),,,,,,,
MTB,MP0193,Pentadecanoic acid,SIRD,80,-2.61 (0.07),,,,,,,
MTB,MP0194,5-Phosphoribosyl Diphosphate,SIDD,242,-1.09 (0.02),0.172261044993739,0.355463262467794,0.971109347718412,0.309604989915882,0.115015201306078,0.0548812322002606,0.171786317291716
MTB,MP0194,5-Phosphoribosyl Diphosphate,MARD,268,-1.08 (0.01),,,,,,,
MTB,MP0194,5-Phosphoribosyl Diphosphate,MOD,140,-1.04 (0.02),,,,,,,
MTB,MP0194,5-Phosphoribosyl Diphosphate,SIRD,80,-1.15 (0.03),,,,,,,
MTB,MP0195,Phthalic acid,SIDD,242,-2.56 (0.03),0.595958202869425,0.77042196350546,0.866408489274524,0.739631958886532,0.739358503509725,0.720256738926801,0.478270664572171
MTB,MP0195,Phthalic acid,MARD,268,-2.55 (0.03),,,,,,,
MTB,MP0195,Phthalic acid,MOD,140,-2.61 (0.06),,,,,,,
MTB,MP0195,Phthalic acid,SIRD,80,-2.62 (0.07),,,,,,,
MTB,MP0196,Picolinic acid,SIDD,242,-1.26 (0.05),0.366754775553266,0.589486816883655,0.831382557643121,0.589812728820653,0.194031008629519,0.486216005083666,0.292005266573754
MTB,MP0196,Picolinic acid,MARD,268,-1.22 (0.04),,,,,,,
MTB,MP0196,Picolinic acid,MOD,140,-1.27 (0.08),,,,,,,
MTB,MP0196,Picolinic acid,SIRD,80,-1.08 (0.05),,,,,,,
MTB,MP0197,Pimelic acid,SIDD,242,-4.8 (0.07),0.701110458101129,0.746081643262046,0.666827751292298,0.878677718350307,0.757494090932498,1.0,0.661798201894152
MTB,MP0197,Pimelic acid,MARD,268,-4.88 (0.06),,,,,,,
MTB,MP0197,Pimelic acid,MOD,140,-4.83 (0.09),,,,,,,
MTB,MP0197,Pimelic acid,SIRD,80,-4.94 (0.11),,,,,,,
MTB,MP0198,Pyrrole-2-carboxylic acid,SIDD,242,-3.35 (0.1),0.393286287909435,0.838785727770076,0.29079734259467,0.565337288391803,0.940140790336922,0.85344073717585,0.833345645228604
MTB,MP0198,Pyrrole-2-carboxylic acid,MARD,268,-3.41 (0.09),,,,,,,
MTB,MP0198,Pyrrole-2-carboxylic acid,MOD,140,-3.3 (0.11),,,,,,,
MTB,MP0198,Pyrrole-2-carboxylic acid,SIRD,80,-3.27 (0.16),,,,,,,
MTB,MP0199,Rhamnose,SIDD,242,-0.72 (0.1),0.281348473332927,0.959530481889834,0.514095413262484,0.329550261196719,0.388036758358295,0.334620284521327,0.157071159078801
MTB,MP0199,Rhamnose,MARD,268,-0.53 (0.09),,,,,,,
MTB,MP0199,Rhamnose,MOD,140,-0.49 (0.12),,,,,,,
MTB,MP0199,Rhamnose,SIRD,80,-0.32 (0.16),,,,,,,
MTB,MP0201,Sebacic acid,SIDD,242,-0.4 (0.04),0.580477928820675,0.625505817603764,0.573422540218519,0.768291277019967,0.807503891335495,0.646673638007804,1.0
MTB,MP0201,Sebacic acid,MARD,268,-0.33 (0.03),,,,,,,
MTB,MP0201,Sebacic acid,MOD,140,-0.37 (0.05),,,,,,,
MTB,MP0201,Sebacic acid,SIRD,80,-0.29 (0.06),,,,,,,
MTB,MP0202,Stearic acid,SIDD,242,6.31 (0.04),0.330355509847834,0.988725635740209,0.362030492916948,0.221757986302584,0.828547407825727,1.0,0.56243770915196
MTB,MP0202,Stearic acid,MARD,268,6.22 (0.04),,,,,,,
MTB,MP0202,Stearic acid,MOD,140,6.24 (0.05),,,,,,,
MTB,MP0202,Stearic acid,SIRD,80,6.26 (0.07),,,,,,,
MTB,MP0203,Taurodeoxycholic acid,SIDD,242,-4.93 (0.08),0.368976287015054,0.976471583104099,0.902506355160858,0.820836569962898,0.246562301820284,0.218334872719506,0.227372883825156
MTB,MP0203,Taurodeoxycholic acid,MARD,268,-4.87 (0.08),,,,,,,
MTB,MP0203,Taurodeoxycholic acid,MOD,140,-4.96 (0.11),,,,,,,
MTB,MP0203,Taurodeoxycholic acid,SIRD,80,-4.65 (0.16),,,,,,,
MTB,MP0204,Trehalose,SIDD,242,-4.31 (0.01),0.216024642565351,0.148276250404587,0.390475682805861,0.411364084265998,0.797499197440197,0.170631090070058,0.365042874255407
MTB,MP0204,Trehalose,MARD,268,-4.32 (0.01),,,,,,,
MTB,MP0204,Trehalose,MOD,140,-4.29 (0.01),,,,,,,
MTB,MP0204,Trehalose,SIRD,80,-4.32 (0.02),,,,,,,
MTB,MP0205,Tridecanoic acid,SIDD,242,-3.17 (0.03),0.847409193037544,0.98305081704569,0.896236131006993,0.810187492341703,1.0,1.0,0.893598311213487
MTB,MP0205,Tridecanoic acid,MARD,268,-3.14 (0.03),,,,,,,
MTB,MP0205,Tridecanoic acid,MOD,140,-3.14 (0.05),,,,,,,
MTB,MP0205,Tridecanoic acid,SIRD,80,-3.21 (0.07),,,,,,,
MIR,exRNA000001,hsa-miR-92a-3p,SIDD,220,16.86 (0.02),0.115290553949412,0.131287488809145,0.803225424819593,0.120214274585119,0.0169692173988244,0.275673528796029,0.0223190639755247
MIR,exRNA000001,hsa-miR-92a-3p,MARD,248,16.86 (0.02),,,,,,,
MIR,exRNA000001,hsa-miR-92a-3p,MOD,127,16.77 (0.04),,,,,,,
MIR,exRNA000001,hsa-miR-92a-3p,SIRD,78,16.71 (0.05),,,,,,,
MIR,exRNA000002,hsa-miR-451a,SIDD,220,17.46 (0.05),0.712710995328039,0.897856676329067,0.811437337888744,0.866296187060569,0.632499209181927,0.576632368438481,0.579255347600386
MIR,exRNA000002,hsa-miR-451a,MARD,248,17.47 (0.05),,,,,,,
MIR,exRNA000002,hsa-miR-451a,MOD,127,17.42 (0.07),,,,,,,
MIR,exRNA000002,hsa-miR-451a,SIRD,78,17.4 (0.08),,,,,,,
MIR,exRNA000003,hsa-miR-122-5p,SIDD,220,14.82 (0.08),5.17390439104815e-06,0.0024404157118132,0.235183769222726,9.32996136138279e-05,1.31545995947065e-05,0.0953064082535801,5.04332122142514e-07
MIR,exRNA000003,hsa-miR-122-5p,MARD,248,14.93 (0.09),,,,,,,
MIR,exRNA000003,hsa-miR-122-5p,MOD,127,15.45 (0.13),,,,,,,
MIR,exRNA000003,hsa-miR-122-5p,SIRD,78,15.83 (0.19),,,,,,,
MIR,exRNA000004,hsa-let-7a-5p,SIDD,220,15.1 (0.04),0.0687069126346389,0.0181162353667665,0.71376865131668,0.0370257457794153,0.0353741250413978,0.687521719026089,0.0386993320699081
MIR,exRNA000004,hsa-let-7a-5p,MARD,248,15.12 (0.04),,,,,,,
MIR,exRNA000004,hsa-let-7a-5p,MOD,127,14.99 (0.06),,,,,,,
MIR,exRNA000004,hsa-let-7a-5p,SIRD,78,14.94 (0.06),,,,,,,
MIR,exRNA000005,hsa-let-7b-5p,SIDD,220,15.38 (0.03),0.0117726340963808,0.0963651061010409,0.226785220125819,0.0110698423054475,0.0083078169581184,0.236836778694515,0.0010748183687788
MIR,exRNA000005,hsa-let-7b-5p,MARD,248,15.31 (0.03),,,,,,,
MIR,exRNA000005,hsa-let-7b-5p,MOD,127,15.21 (0.05),,,,,,,
MIR,exRNA000005,hsa-let-7b-5p,SIRD,78,15.11 (0.07),,,,,,,
MIR,exRNA000006,hsa-miR-486-5p,SIDD,220,17.09 (0.05),0.533583368904358,0.964060368342481,0.330225767376887,0.448348377536243,0.949497064248522,0.921842582602512,0.471734797609067
MIR,exRNA000006,hsa-miR-486-5p,MARD,248,17.03 (0.05),,,,,,,
MIR,exRNA000006,hsa-miR-486-5p,MOD,127,16.94 (0.08),,,,,,,
MIR,exRNA000006,hsa-miR-486-5p,SIRD,78,16.99 (0.09),,,,,,,
MIR,exRNA000007,hsa-miR-21-5p,SIDD,220,14.77 (0.04),0.670220683829512,0.642627346015431,0.692179422345689,0.562518321814412,0.514480090743701,0.586012720536487,0.580274156958699
MIR,exRNA000007,hsa-miR-21-5p,MARD,248,14.79 (0.04),,,,,,,
MIR,exRNA000007,hsa-miR-21-5p,MOD,127,14.72 (0.05),,,,,,,
MIR,exRNA000007,hsa-miR-21-5p,SIRD,78,14.83 (0.07),,,,,,,
MIR,exRNA000008,hsa-let-7g-5p,SIDD,220,14.1 (0.04),0.381825417165838,0.468414649732288,0.592834647628876,0.303283494795128,0.169596703205226,0.407862988005208,0.145050039480574
MIR,exRNA000008,hsa-let-7g-5p,MARD,248,14.07 (0.04),,,,,,,
MIR,exRNA000008,hsa-let-7g-5p,MOD,127,14.03 (0.06),,,,,,,
MIR,exRNA000008,hsa-let-7g-5p,SIRD,78,13.94 (0.07),,,,,,,
MIR,exRNA000009,hsa-let-7f-5p,SIDD,220,14.13 (0.05),0.114340577371117,0.0492691975581078,0.814526254593381,0.0447002667982639,0.0372371434982097,0.628481191128695,0.0515557297945652
MIR,exRNA000009,hsa-let-7f-5p,MARD,248,14.12 (0.04),,,,,,,
MIR,exRNA000009,hsa-let-7f-5p,MOD,127,14.02 (0.07),,,,,,,
MIR,exRNA000009,hsa-let-7f-5p,SIRD,78,13.93 (0.08),,,,,,,
MIR,exRNA000010,hsa-miR-423-5p,SIDD,220,14.71 (0.03),0.169541381720084,0.0176016665867347,0.406874667815046,0.137092570032954,0.328827041552078,0.379866647738291,0.550867354678661
MIR,exRNA000010,hsa-miR-423-5p,MARD,248,14.73 (0.02),,,,,,,
MIR,exRNA000010,hsa-miR-423-5p,MOD,127,14.6 (0.04),,,,,,,
MIR,exRNA000010,hsa-miR-423-5p,SIRD,78,14.66 (0.05),,,,,,,
MIR,exRNA000011,hsa-miR-26a-5p,SIDD,220,13.18 (0.07),0.854916069203202,0.633948021401548,1.0,1.0,0.797659859082816,0.87827046022678,1.0
MIR,exRNA000011,hsa-miR-26a-5p,MARD,248,13.18 (0.06),,,,,,,
MIR,exRNA000011,hsa-miR-26a-5p,MOD,127,13.15 (0.1),,,,,,,
MIR,exRNA000011,hsa-miR-26a-5p,SIRD,78,13.08 (0.12),,,,,,,
MIR,exRNA000012,hsa-miR-223-3p,SIDD,220,11.92 (0.11),0.893457703630504,0.995949544664126,1.0,0.987005115154692,1.0,0.907067710881955,1.0
MIR,exRNA000012,hsa-miR-223-3p,MARD,248,11.9 (0.09),,,,,,,
MIR,exRNA000012,hsa-miR-223-3p,MOD,127,11.9 (0.13),,,,,,,
MIR,exRNA000012,hsa-miR-223-3p,SIRD,78,11.84 (0.17),,,,,,,
MIR,exRNA000013,hsa-miR-30d-5p,SIDD,220,13.71 (0.04),0.663875067520025,0.824087526949214,0.425441246747898,0.915497004863782,1.0,0.939736456458937,0.588826593180437
MIR,exRNA000013,hsa-miR-30d-5p,MARD,248,13.66 (0.04),,,,,,,
MIR,exRNA000013,hsa-miR-30d-5p,MOD,127,13.62 (0.06),,,,,,,
MIR,exRNA000013,hsa-miR-30d-5p,SIRD,78,13.62 (0.06),,,,,,,
MIR,exRNA000014,hsa-miR-320a,SIDD,220,14.25 (0.05),0.853817369218091,1.0,0.882703679724569,1.0,0.929072202832976,0.797031871979829,0.880400214735166
MIR,exRNA000014,hsa-miR-320a,MARD,248,14.27 (0.05),,,,,,,
MIR,exRNA000014,hsa-miR-320a,MOD,127,14.21 (0.07),,,,,,,
MIR,exRNA000014,hsa-miR-320a,SIRD,78,14.22 (0.1),,,,,,,
MIR,exRNA000015,hsa-miR-23a-3p,SIDD,220,13.45 (0.07),0.403026819694243,0.210373823835231,0.860359362984952,0.165548106218816,0.454822476322979,0.732572558867457,0.43000875971928
MIR,exRNA000015,hsa-miR-23a-3p,MARD,248,13.5 (0.05),,,,,,,
MIR,exRNA000015,hsa-miR-23a-3p,MOD,127,13.32 (0.07),,,,,,,
MIR,exRNA000015,hsa-miR-23a-3p,SIRD,78,13.38 (0.09),,,,,,,
MIR,exRNA000016,hsa-miR-16-5p,SIDD,220,14.47 (0.04),0.266976531834959,0.924569271229436,0.860423337382437,0.998837578258368,0.034677752066217,0.0792574405244316,0.0541182909142316
MIR,exRNA000016,hsa-miR-16-5p,MARD,248,14.45 (0.03),,,,,,,
MIR,exRNA000016,hsa-miR-16-5p,MOD,127,14.43 (0.05),,,,,,,
MIR,exRNA000016,hsa-miR-16-5p,SIRD,78,14.28 (0.06),,,,,,,
MIR,exRNA000017,hsa-let-7i-5p,SIDD,220,13.59 (0.03),0.373282068828151,0.477850169793868,0.863917718717557,0.498352836819403,0.0776142205591796,0.341433365518433,0.123539572640304
MIR,exRNA000017,hsa-let-7i-5p,MARD,248,13.58 (0.03),,,,,,,
MIR,exRNA000017,hsa-let-7i-5p,MOD,127,13.53 (0.05),,,,,,,
MIR,exRNA000017,hsa-let-7i-5p,SIRD,78,13.45 (0.05),,,,,,,
MIR,exRNA000018,hsa-miR-146a-5p,SIDD,220,12.08 (0.08),0.64230990740314,0.696684065855927,0.894470225922557,0.42990363133297,0.843286256196187,0.56012528476833,0.69908949545258
MIR,exRNA000018,hsa-miR-146a-5p,MARD,248,11.98 (0.07),,,,,,,
MIR,exRNA000018,hsa-miR-146a-5p,MOD,127,11.81 (0.11),,,,,,,
MIR,exRNA000018,hsa-miR-146a-5p,SIRD,78,11.98 (0.14),,,,,,,
MIR,exRNA000019,hsa-miR-191-5p,SIDD,220,12.46 (0.04),0.533583368904358,0.54075264699536,0.737706556869759,0.618367871051509,0.273967774336316,0.512023333829349,0.345630864164126
MIR,exRNA000019,hsa-miR-191-5p,MARD,248,12.45 (0.04),,,,,,,
MIR,exRNA000019,hsa-miR-191-5p,MOD,127,12.42 (0.06),,,,,,,
MIR,exRNA000019,hsa-miR-191-5p,SIRD,78,12.35 (0.08),,,,,,,
MIR,exRNA000020,hsa-miR-150-5p,SIDD,220,10.44 (0.11),0.926263664896633,1.0,1.0,1.0,1.0,0.97039924312584,1.0
MIR,exRNA000020,hsa-miR-150-5p,MARD,248,10.63 (0.07),,,,,,,
MIR,exRNA000020,hsa-miR-150-5p,MOD,127,10.52 (0.11),,,,,,,
MIR,exRNA000020,hsa-miR-150-5p,SIRD,78,10.55 (0.12),,,,,,,
MIR,exRNA000021,hsa-miR-30e-5p,SIDD,220,12.68 (0.04),0.559388678224053,0.683287278731643,0.453194701319349,0.653868630731497,0.414986992739308,0.589944849001042,0.328029786687397
MIR,exRNA000021,hsa-miR-30e-5p,MARD,248,12.61 (0.04),,,,,,,
MIR,exRNA000021,hsa-miR-30e-5p,MOD,127,12.65 (0.06),,,,,,,
MIR,exRNA000021,hsa-miR-30e-5p,SIRD,78,12.5 (0.09),,,,,,,
MIR,exRNA000022,hsa-miR-24-3p,SIDD,220,12.53 (0.06),0.767985958206086,0.83678159093851,0.646735061260447,0.888145876335999,0.819617758746466,0.977853484827164,0.87998675360451
MIR,exRNA000022,hsa-miR-24-3p,MARD,248,12.45 (0.06),,,,,,,
MIR,exRNA000022,hsa-miR-24-3p,MOD,127,12.39 (0.08),,,,,,,
MIR,exRNA000022,hsa-miR-24-3p,SIRD,78,12.49 (0.1),,,,,,,
MIR,exRNA000023,hsa-miR-221-3p,SIDD,220,11.13 (0.1),0.861238408926882,1.0,1.0,0.971788293243437,1.0,0.838019206799438,0.961706305837731
MIR,exRNA000023,hsa-miR-221-3p,MARD,248,11.22 (0.1),,,,,,,
MIR,exRNA000023,hsa-miR-221-3p,MOD,127,11.15 (0.12),,,,,,,
MIR,exRNA000023,hsa-miR-221-3p,SIRD,78,11.27 (0.16),,,,,,,
MIR,exRNA000024,hsa-miR-26b-5p,SIDD,220,11.8 (0.05),0.313229001142127,0.486191297389362,0.320196510674182,0.826758422058891,0.189795162591084,0.0974159197249447,0.0704915256329993
MIR,exRNA000024,hsa-miR-26b-5p,MARD,248,11.72 (0.05),,,,,,,
MIR,exRNA000024,hsa-miR-26b-5p,MOD,127,11.83 (0.08),,,,,,,
MIR,exRNA000024,hsa-miR-26b-5p,SIRD,78,11.59 (0.1),,,,,,,
MIR,exRNA000025,hsa-miR-423-3p,SIDD,220,11.32 (0.08),0.440136768416819,0.668783642239577,0.289863442237799,0.2004188638529,0.988436644357052,0.686354724970238,0.47444053850837
MIR,exRNA000025,hsa-miR-423-3p,MARD,248,11.17 (0.07),,,,,,,
MIR,exRNA000025,hsa-miR-423-3p,MOD,127,11.09 (0.11),,,,,,,
MIR,exRNA000025,hsa-miR-423-3p,SIRD,78,11.15 (0.13),,,,,,,
MIR,exRNA000026,hsa-let-7d-5p,SIDD,220,11.91 (0.04),0.125121764108912,0.0754970183864521,0.728527537794693,0.0657121114789824,0.0416401597002865,0.743278732631429,0.078351388075638
MIR,exRNA000026,hsa-let-7d-5p,MARD,248,11.93 (0.04),,,,,,,
MIR,exRNA000026,hsa-let-7d-5p,MOD,127,11.74 (0.09),,,,,,,
MIR,exRNA000026,hsa-let-7d-5p,SIRD,78,11.73 (0.08),,,,,,,
MIR,exRNA000027,hsa-miR-143-3p,SIDD,220,11.32 (0.07),0.244008278403634,0.10091683405406,0.83644765560318,0.0974156952057485,0.23339320779073,0.741488911229595,0.188844115823585
MIR,exRNA000027,hsa-miR-143-3p,MARD,248,11.22 (0.06),,,,,,,
MIR,exRNA000027,hsa-miR-143-3p,MOD,127,11.02 (0.09),,,,,,,
MIR,exRNA000027,hsa-miR-143-3p,SIRD,78,11.09 (0.11),,,,,,,
MIR,exRNA000028,hsa-let-7d-3p,SIDD,220,12.15 (0.03),0.397043033655309,0.514183323855802,0.424453035068862,0.267616792225255,0.251342027930248,0.507722239232189,0.184452619818934
MIR,exRNA000028,hsa-let-7d-3p,MARD,248,12.13 (0.03),,,,,,,
MIR,exRNA000028,hsa-let-7d-3p,MOD,127,12.07 (0.04),,,,,,,
MIR,exRNA000028,hsa-let-7d-3p,SIRD,78,12 (0.06),,,,,,,
MIR,exRNA000029,hsa-miR-199a-3p|hsa-miR-199b-3p,SIDD,220,11.4 (0.1),0.457052651833117,0.574884733977086,0.442655308357649,0.262122178068764,0.491995569464256,0.729466315648754,0.409700570217178
MIR,exRNA000029,hsa-miR-199a-3p|hsa-miR-199b-3p,MARD,248,11.34 (0.08),,,,,,,
MIR,exRNA000029,hsa-miR-199a-3p|hsa-miR-199b-3p,MOD,127,11.2 (0.13),,,,,,,
MIR,exRNA000029,hsa-miR-199a-3p|hsa-miR-199b-3p,SIRD,78,11.17 (0.16),,,,,,,
MIR,exRNA000030,hsa-miR-25-3p,SIDD,220,12.94 (0.03),0.445687741764667,0.561474805391797,0.601193300540617,0.504305932217632,0.215920526754924,0.424838121862052,0.194202724110835
MIR,exRNA000030,hsa-miR-25-3p,MARD,248,12.93 (0.03),,,,,,,
MIR,exRNA000030,hsa-miR-25-3p,MOD,127,12.88 (0.05),,,,,,,
MIR,exRNA000030,hsa-miR-25-3p,SIRD,78,12.84 (0.06),,,,,,,
MIR,exRNA000031,hsa-miR-30c-5p,SIDD,220,11.7 (0.07),0.374276081289965,1.0,0.967052560852586,0.995192602124454,0.150193347378905,0.0534075846737296,0.0759424035119225
MIR,exRNA000031,hsa-miR-30c-5p,MARD,248,11.72 (0.07),,,,,,,
MIR,exRNA000031,hsa-miR-30c-5p,MOD,127,11.68 (0.12),,,,,,,
MIR,exRNA000031,hsa-miR-30c-5p,SIRD,78,11.61 (0.07),,,,,,,
